"subject" "activity" "signal" "domain" "variable" "variablemean"
"3780" 10 "walking" "BodyAccMag" "frequency" "standarddeviation" -0.370471943962264
"3781" 10 "walking" "BodyAccMag" "time" "mean" -0.127400912069811
"3782" 10 "walking" "BodyAccMag" "time" "standarddeviation" -0.185602396067925
"3783" 10 "walking" "BodyAccX" "frequency" "mean" -0.114190001283019
"3784" 10 "walking" "BodyAccX" "frequency" "standarddeviation" -0.206366497226415
"3785" 10 "walking" "BodyAccX" "time" "mean" 0.278574076603774
"3786" 10 "walking" "BodyAccX" "time" "standarddeviation" -0.178709734396226
"3787" 10 "walking" "BodyAccY" "frequency" "mean" 0.0533911909886792
"3788" 10 "walking" "BodyAccY" "frequency" "standarddeviation" -0.129775706316981
"3789" 10 "walking" "BodyAccY" "time" "mean" -0.017022351190566
"3790" 10 "walking" "BodyAccY" "time" "standarddeviation" -0.0227431651698113
"3791" 10 "walking" "BodyAccZ" "frequency" "mean" -0.41218272245283
"3792" 10 "walking" "BodyAccZ" "frequency" "standarddeviation" -0.435304215660377
"3793" 10 "walking" "BodyAccZ" "time" "mean" -0.109057512132075
"3794" 10 "walking" "BodyAccZ" "time" "standarddeviation" -0.395645072075472
"3795" 10 "walking" "BodyGyroJerkMag" "frequency" "mean" -0.515065335849057
"3796" 10 "walking" "BodyGyroJerkMag" "frequency" "standarddeviation" -0.517675799056604
"3797" 10 "walking" "BodyGyroJerkMag" "time" "mean" -0.440363636603774
"3798" 10 "walking" "BodyGyroJerkMag" "time" "standarddeviation" -0.501027916603774
"3799" 10 "walking" "BodyGyroJerkX" "time" "mean" -0.122709563462264
"3800" 10 "walking" "BodyGyroJerkX" "time" "standarddeviation" -0.366063723207547
"3801" 10 "walking" "BodyGyroJerkY" "time" "mean" -0.0519204981037736
"3802" 10 "walking" "BodyGyroJerkY" "time" "standarddeviation" -0.509683327924528
"3803" 10 "walking" "BodyGyroJerkZ" "time" "mean" -0.0611262928849057
"3804" 10 "walking" "BodyGyroJerkZ" "time" "standarddeviation" -0.329079492641509
"3805" 10 "walking" "BodyGyroMag" "frequency" "mean" -0.412616909622642
"3806" 10 "walking" "BodyGyroMag" "frequency" "standarddeviation" -0.499759796981132
"3807" 10 "walking" "BodyGyroMag" "time" "mean" -0.156458730358491
"3808" 10 "walking" "BodyGyroMag" "time" "standarddeviation" -0.402025135660377
"3809" 10 "walking" "BodyGyroX" "frequency" "mean" -0.277913780754717
"3810" 10 "walking" "BodyGyroX" "frequency" "standarddeviation" -0.458292932830189
"3811" 10 "walking" "BodyGyroX" "time" "mean" 0.0106894976215094
"3812" 10 "walking" "BodyGyroX" "time" "standarddeviation" -0.414205475283019
"3813" 10 "walking" "BodyGyroY" "frequency" "mean" -0.345209034528302
"3814" 10 "walking" "BodyGyroY" "frequency" "standarddeviation" -0.204392821584906
"3815" 10 "walking" "BodyGyroY" "time" "mean" -0.0819540783760943
"3816" 10 "walking" "BodyGyroY" "time" "standarddeviation" -0.250853318679245
"3817" 10 "walking" "BodyGyroZ" "frequency" "mean" -0.108530029881132
"3818" 10 "walking" "BodyGyroZ" "frequency" "standarddeviation" -0.273292866226415
"3819" 10 "walking" "BodyGyroZ" "time" "mean" 0.0986695731160377
"3820" 10 "walking" "BodyGyroZ" "time" "standarddeviation" -0.174524868603774
"3821" 10 "walking" "GravityAccMag" "time" "mean" -0.127400912069811
"3822" 10 "walking" "GravityAccMag" "time" "standarddeviation" -0.185602396067925
"3823" 10 "walking" "GravityAccX" "time" "mean" 0.963092149811321
"3824" 10 "walking" "GravityAccX" "time" "standarddeviation" -0.974435158113208
"3825" 10 "walking" "GravityAccY" "time" "mean" -0.0838277013962264
"3826" 10 "walking" "GravityAccY" "time" "standarddeviation" -0.971114719811321
"3827" 10 "walking" "GravityAccZ" "time" "mean" 0.0549276242264151
"3828" 10 "walking" "GravityAccZ" "time" "standarddeviation" -0.957862728301887
"3829" 10 "walking downstairs" "BodyAccJerkMag" "frequency" "mean" 0.156978047052632
"3830" 10 "walking downstairs" "BodyAccJerkMag" "frequency" "standarddeviation" 0.0380266696789474
"3831" 10 "walking downstairs" "BodyAccJerkMag" "time" "mean" 0.0507010228431579
"3832" 10 "walking downstairs" "BodyAccJerkMag" "time" "standarddeviation" 0.110877231263158
"3833" 10 "walking downstairs" "BodyAccJerkX" "frequency" "mean" 0.181419131002632
"3834" 10 "walking downstairs" "BodyAccJerkX" "frequency" "standarddeviation" 0.156912678626316
"3835" 10 "walking downstairs" "BodyAccJerkX" "time" "mean" 0.100959387447368
"3836" 10 "walking downstairs" "BodyAccJerkX" "time" "standarddeviation" 0.223275806105263
"3837" 10 "walking downstairs" "BodyAccJerkY" "frequency" "mean" -0.119504295573684
"3838" 10 "walking downstairs" "BodyAccJerkY" "frequency" "standarddeviation" -0.153355802565789
"3839" 10 "walking downstairs" "BodyAccJerkY" "time" "mean" 0.0107824902368421
"3840" 10 "walking downstairs" "BodyAccJerkY" "time" "standarddeviation" -0.105020355562895
"3841" 10 "walking downstairs" "BodyAccJerkZ" "frequency" "mean" -0.240679035428947
"3842" 10 "walking downstairs" "BodyAccJerkZ" "frequency" "standarddeviation" -0.396147929736842
"3843" 10 "walking downstairs" "BodyAccJerkZ" "time" "mean" 0.000152617173684209
"3844" 10 "walking downstairs" "BodyAccJerkZ" "time" "standarddeviation" -0.318188417289474
"3845" 10 "walking downstairs" "BodyAccMag" "frequency" "mean" 0.220115703368421
"3846" 10 "walking downstairs" "BodyAccMag" "frequency" "standarddeviation" -0.0616742840815789
"3847" 10 "walking downstairs" "BodyAccMag" "time" "mean" 0.250843769394737
"3848" 10 "walking downstairs" "BodyAccMag" "time" "standarddeviation" 0.156998205421053
"3849" 10 "walking downstairs" "BodyAccX" "frequency" "mean" 0.215665273157895
"3850" 10 "walking downstairs" "BodyAccX" "frequency" "standarddeviation" 0.324957743157895
"3851" 10 "walking downstairs" "BodyAccX" "time" "mean" 0.290401594315789
"3852" 10 "walking downstairs" "BodyAccX" "time" "standarddeviation" 0.295733547631579
"3853" 10 "walking downstairs" "BodyAccY" "frequency" "mean" 0.00904660360263158
"3854" 10 "walking downstairs" "BodyAccY" "frequency" "standarddeviation" -0.0633337717526316
"3855" 10 "walking downstairs" "BodyAccY" "time" "mean" -0.0200050770710526
"3856" 10 "walking downstairs" "BodyAccY" "time" "standarddeviation" 0.00407915363157895
"3857" 10 "walking downstairs" "BodyAccZ" "frequency" "mean" -0.157728357742105
"3858" 10 "walking downstairs" "BodyAccZ" "frequency" "standarddeviation" -0.268686170263158
"3859" 10 "walking downstairs" "BodyAccZ" "time" "mean" -0.110848597247368
"3860" 10 "walking downstairs" "BodyAccZ" "time" "standarddeviation" -0.183557562032895
"3861" 10 "walking downstairs" "BodyGyroJerkMag" "frequency" "mean" -0.484196484736842
"3862" 10 "walking downstairs" "BodyGyroJerkMag" "frequency" "standarddeviation" -0.544988519210526
"3863" 10 "walking downstairs" "BodyGyroJerkMag" "time" "mean" -0.401854311315789
"3864" 10 "walking downstairs" "BodyGyroJerkMag" "time" "standarddeviation" -0.494105756315789
"3865" 10 "walking downstairs" "BodyGyroJerkX" "time" "mean" -0.0643764005526316
"3866" 10 "walking downstairs" "BodyGyroJerkX" "time" "standarddeviation" -0.416986139210526
"3867" 10 "walking downstairs" "BodyGyroJerkY" "time" "mean" -0.0489378053157895
"3868" 10 "walking downstairs" "BodyGyroJerkY" "time" "standarddeviation" -0.471650977631579
"3869" 10 "walking downstairs" "BodyGyroJerkZ" "time" "mean" -0.0720413112078947
"3870" 10 "walking downstairs" "BodyGyroJerkZ" "time" "standarddeviation" -0.227137389605263
"3871" 10 "walking downstairs" "BodyGyroMag" "frequency" "mean" -0.312347510289474
"3872" 10 "walking downstairs" "BodyGyroMag" "frequency" "standarddeviation" -0.387780104447368
"3873" 10 "walking downstairs" "BodyGyroMag" "time" "mean" -0.0238468037578947
"3874" 10 "walking downstairs" "BodyGyroMag" "time" "standarddeviation" -0.280382850552632
"3875" 10 "walking downstairs" "BodyGyroX" "frequency" "mean" -0.214350280079211
"3876" 10 "walking downstairs" "BodyGyroX" "frequency" "standarddeviation" -0.339514358157895
"3877" 10 "walking downstairs" "BodyGyroX" "time" "mean" -0.124839594289474
"3878" 10 "walking downstairs" "BodyGyroX" "time" "standarddeviation" -0.304745377026316
"3879" 10 "walking downstairs" "BodyGyroY" "frequency" "mean" -0.272495710342105
"3880" 10 "walking downstairs" "BodyGyroY" "frequency" "standarddeviation" -0.343237004473684
"3881" 10 "walking downstairs" "BodyGyroY" "time" "mean" -0.106742538831579
"3882" 10 "walking downstairs" "BodyGyroY" "time" "standarddeviation" -0.311407525263158
"3883" 10 "walking downstairs" "BodyGyroZ" "frequency" "mean" 0.0391366814342105
"3884" 10 "walking downstairs" "BodyGyroZ" "frequency" "standarddeviation" -0.1503916379
"3885" 10 "walking downstairs" "BodyGyroZ" "time" "mean" 0.0724433685578947
"3886" 10 "walking downstairs" "BodyGyroZ" "time" "standarddeviation" -0.0353021837
"3887" 10 "walking downstairs" "GravityAccMag" "time" "mean" 0.250843769394737
"3888" 10 "walking downstairs" "GravityAccMag" "time" "standarddeviation" 0.156998205421053
"3889" 10 "walking downstairs" "GravityAccX" "time" "mean" 0.939807421052632
"3890" 10 "walking downstairs" "GravityAccX" "time" "standarddeviation" -0.939267613157895
"3891" 10 "walking downstairs" "GravityAccY" "time" "mean" -0.0646160768947368
"3892" 10 "walking downstairs" "GravityAccY" "time" "standarddeviation" -0.937003823684211
"3893" 10 "walking downstairs" "GravityAccZ" "time" "mean" 0.0418715409263158
"3894" 10 "walking downstairs" "GravityAccZ" "time" "standarddeviation" -0.902085224736842
"3895" 10 "walking upstairs" "BodyAccJerkMag" "frequency" "mean" -0.153553147382979
"3896" 10 "walking upstairs" "BodyAccJerkMag" "frequency" "standarddeviation" -0.334365043829787
"3897" 10 "walking upstairs" "BodyAccJerkMag" "time" "mean" -0.262038042446809
"3898" 10 "walking upstairs" "BodyAccJerkMag" "time" "standarddeviation" -0.226010197889362
"3899" 10 "walking upstairs" "BodyAccJerkX" "frequency" "mean" -0.20121432216383
"3900" 10 "walking upstairs" "BodyAccJerkX" "frequency" "standarddeviation" -0.247598320858298
"3901" 10 "walking upstairs" "BodyAccJerkX" "time" "mean" 0.0648829303510638
"3902" 10 "walking upstairs" "BodyAccJerkX" "time" "standarddeviation" -0.187220175510638
"3903" 10 "walking upstairs" "BodyAccJerkY" "frequency" "mean" -0.206872839212766
"3904" 10 "walking upstairs" "BodyAccJerkY" "frequency" "standarddeviation" -0.202796129097872
"3905" 10 "walking upstairs" "BodyAccJerkY" "time" "mean" 0.0266314282191489
"3906" 10 "walking upstairs" "BodyAccJerkY" "time" "standarddeviation" -0.177803083425532
"3907" 10 "walking upstairs" "BodyAccJerkZ" "frequency" "mean" -0.553230667234043
"3908" 10 "walking upstairs" "BodyAccJerkZ" "frequency" "standarddeviation" -0.662894135319149
"3909" 10 "walking upstairs" "BodyAccJerkZ" "time" "mean" -0.0513375831851064
"3910" 10 "walking upstairs" "BodyAccJerkZ" "time" "standarddeviation" -0.607520480212766
"3911" 10 "walking upstairs" "BodyAccMag" "frequency" "mean" -0.166866721574468
"3912" 10 "walking upstairs" "BodyAccMag" "frequency" "standarddeviation" -0.361437534680851
"3913" 10 "walking upstairs" "BodyAccMag" "time" "mean" -0.0266623294757447
"3914" 10 "walking upstairs" "BodyAccMag" "time" "standarddeviation" -0.211537480214383
"3915" 10 "walking upstairs" "BodyAccX" "frequency" "mean" -0.139410790617021
"3916" 10 "walking upstairs" "BodyAccX" "frequency" "standarddeviation" -0.171957349438298
"3917" 10 "walking upstairs" "BodyAccX" "time" "mean" 0.267121853404255
"3918" 10 "walking upstairs" "BodyAccX" "time" "standarddeviation" -0.161591924234043
"3919" 10 "walking upstairs" "BodyAccY" "frequency" "mean" -0.0390688222212766
"3920" 10 "walking upstairs" "BodyAccY" "frequency" "standarddeviation" -0.051628469647234
"3921" 10 "walking upstairs" "BodyAccY" "time" "mean" -0.0143854920340426
"3922" 10 "walking upstairs" "BodyAccY" "time" "standarddeviation" -0.00555287692765957
"3923" 10 "walking upstairs" "BodyAccZ" "frequency" "mean" -0.301206408085106
"3924" 10 "walking upstairs" "BodyAccZ" "frequency" "standarddeviation" -0.0342347233914894
"3925" 10 "walking upstairs" "BodyAccZ" "time" "mean" -0.118180420834043
"3926" 10 "walking upstairs" "BodyAccZ" "time" "standarddeviation" -0.0738744931340426
"3927" 10 "walking upstairs" "BodyGyroJerkMag" "frequency" "mean" -0.600582998297872
"3928" 10 "walking upstairs" "BodyGyroJerkMag" "frequency" "standarddeviation" -0.67129056212766
"3929" 10 "walking upstairs" "BodyGyroJerkMag" "time" "mean" -0.523462968510638
"3930" 10 "walking upstairs" "BodyGyroJerkMag" "time" "standarddeviation" -0.618272355319149
"3931" 10 "walking upstairs" "BodyGyroJerkX" "time" "mean" -0.157212539189362
"3932" 10 "walking upstairs" "BodyGyroJerkX" "time" "standarddeviation" -0.427291343617021
"3933" 10 "walking upstairs" "BodyGyroJerkY" "time" "mean" -0.0372348522521277
"3934" 10 "walking upstairs" "BodyGyroJerkY" "time" "standarddeviation" -0.60462905787234
"3935" 10 "walking upstairs" "BodyGyroJerkZ" "time" "mean" -0.036502173787234
"3936" 10 "walking upstairs" "BodyGyroJerkZ" "time" "standarddeviation" -0.482244799361702
"3937" 10 "walking upstairs" "BodyGyroMag" "frequency" "mean" -0.265371689148936
"3938" 10 "walking upstairs" "BodyGyroMag" "frequency" "standarddeviation" -0.166969377765957
"3939" 10 "walking upstairs" "BodyGyroMag" "time" "mean" 0.0438573846851064
"3940" 10 "walking upstairs" "BodyGyroMag" "time" "standarddeviation" -0.113062673542979
"3941" 10 "walking upstairs" "BodyGyroX" "frequency" "mean" -0.218524716912766
"3942" 10 "walking upstairs" "BodyGyroX" "frequency" "standarddeviation" -0.34130162006383
"3943" 10 "walking upstairs" "BodyGyroX" "time" "mean" 0.0733447168425532
"3944" 10 "walking upstairs" "BodyGyroX" "time" "standarddeviation" -0.308534708121277
"3945" 10 "walking upstairs" "BodyGyroY" "frequency" "mean" -0.235858986212766
"3946" 10 "walking upstairs" "BodyGyroY" "frequency" "standarddeviation" 0.171735785297872
"3947" 10 "walking upstairs" "BodyGyroY" "time" "mean" -0.0954600216446809
"3948" 10 "walking upstairs" "BodyGyroY" "time" "standarddeviation" 0.0411724668680851
"3949" 10 "walking upstairs" "BodyGyroZ" "frequency" "mean" -0.262763367170213
"3950" 10 "walking upstairs" "BodyGyroZ" "frequency" "standarddeviation" -0.403822082765957
"3951" 10 "walking upstairs" "BodyGyroZ" "time" "mean" 0.0879664182957447
"3952" 10 "walking upstairs" "BodyGyroZ" "time" "standarddeviation" -0.320509332297872
"3953" 10 "walking upstairs" "GravityAccMag" "time" "mean" -0.0266623294757447
"3954" 10 "walking upstairs" "GravityAccMag" "time" "standarddeviation" -0.211537480214383
"3955" 10 "walking upstairs" "GravityAccX" "time" "mean" 0.931861027446809
"3956" 10 "walking upstairs" "GravityAccX" "time" "standarddeviation" -0.959216072340425
"3957" 10 "walking upstairs" "GravityAccY" "time" "mean" -0.0565670278723404
"3958" 10 "walking upstairs" "GravityAccY" "time" "standarddeviation" -0.937039417446809
"3959" 10 "walking upstairs" "GravityAccZ" "time" "mean" 0.0227527702016383
"3960" 10 "walking upstairs" "GravityAccZ" "time" "standarddeviation" -0.864745838297872
"3961" 11 "laying" "BodyAccJerkMag" "frequency" "mean" -0.976940774561403
"3962" 11 "laying" "BodyAccJerkMag" "frequency" "standarddeviation" -0.975126531403509
"3963" 11 "laying" "BodyAccJerkMag" "time" "mean" -0.983330628421053
"3964" 11 "laying" "BodyAccJerkMag" "time" "standarddeviation" -0.976504858596491
"3965" 11 "laying" "BodyAccJerkX" "frequency" "mean" -0.984884874385965
"3966" 11 "laying" "BodyAccJerkX" "frequency" "standarddeviation" -0.987122678245614
"3967" 11 "laying" "BodyAccJerkX" "time" "mean" 0.0766645337017544
"3968" 11 "laying" "BodyAccJerkX" "time" "standarddeviation" -0.985259108596491
"3969" 11 "laying" "BodyAccJerkY" "frequency" "mean" -0.973882496666667
"3970" 11 "laying" "BodyAccJerkY" "frequency" "standarddeviation" -0.973486716315789
"3971" 11 "laying" "BodyAccJerkY" "time" "mean" 0.0122193853629825
"3972" 11 "laying" "BodyAccJerkY" "time" "standarddeviation" -0.972777455263158
"3973" 11 "laying" "BodyAccJerkZ" "frequency" "mean" -0.979564844210526
"3974" 11 "laying" "BodyAccJerkZ" "frequency" "standarddeviation" -0.983302949122807
"3975" 11 "laying" "BodyAccJerkZ" "time" "mean" 0.00277690502070175
"3976" 11 "laying" "BodyAccJerkZ" "time" "standarddeviation" -0.982111784210526
"3977" 11 "laying" "BodyAccMag" "frequency" "mean" -0.973994004561404
"3978" 11 "laying" "BodyAccMag" "frequency" "standarddeviation" -0.976037695614035
"3979" 11 "laying" "BodyAccMag" "time" "mean" -0.980621180175439
"3980" 11 "laying" "BodyAccMag" "time" "standarddeviation" -0.972891829473684
"3981" 11 "laying" "BodyAccX" "frequency" "mean" -0.983801365614035
"3982" 11 "laying" "BodyAccX" "frequency" "standarddeviation" -0.985322211929825
"3983" 11 "laying" "BodyAccX" "time" "mean" 0.280592970877193
"3984" 11 "laying" "BodyAccX" "time" "standarddeviation" -0.98477733
"3985" 11 "laying" "BodyAccY" "frequency" "mean" -0.971403935438596
"3986" 11 "laying" "BodyAccY" "frequency" "standarddeviation" -0.973589287368421
"3987" 11 "laying" "BodyAccY" "time" "mean" -0.0176598052315789
"3988" 11 "laying" "BodyAccY" "time" "standarddeviation" -0.972196873859649
"3989" 11 "laying" "BodyAccZ" "frequency" "mean" -0.973576812807018
"3990" 11 "laying" "BodyAccZ" "frequency" "standarddeviation" -0.971668077017544
"3991" 11 "laying" "BodyAccZ" "time" "mean" -0.108786578070175
"3992" 11 "laying" "BodyAccZ" "time" "standarddeviation" -0.971311176842105
"3993" 11 "laying" "BodyGyroJerkMag" "frequency" "mean" -0.985978837192982
"3994" 11 "laying" "BodyGyroJerkMag" "frequency" "standarddeviation" -0.983569468245614
"3995" 11 "laying" "BodyGyroJerkMag" "time" "mean" -0.990641248245614
"3996" 11 "laying" "BodyGyroJerkMag" "time" "standarddeviation" -0.984476476666667
"3997" 11 "laying" "BodyGyroJerkX" "time" "mean" -0.102297501877193
"3998" 11 "laying" "BodyGyroJerkX" "time" "standarddeviation" -0.981724838421053
"3999" 11 "laying" "BodyGyroJerkY" "time" "mean" -0.0412391429298246
"4000" 11 "laying" "BodyGyroJerkY" "time" "standarddeviation" -0.990845724736842
"4001" 11 "laying" "BodyGyroJerkZ" "time" "mean" -0.0666957489649123
"4002" 11 "laying" "BodyGyroJerkZ" "time" "standarddeviation" -0.986549063333333
"4003" 11 "laying" "BodyGyroMag" "frequency" "mean" -0.967093356491228
"4004" 11 "laying" "BodyGyroMag" "frequency" "standarddeviation" -0.954849053508772
"4005" 11 "laying" "BodyGyroMag" "time" "mean" -0.952523752105263
"4006" 11 "laying" "BodyGyroMag" "time" "standarddeviation" -0.954713182807018
"4007" 11 "laying" "BodyGyroX" "frequency" "mean" -0.97618747122807
"4008" 11 "laying" "BodyGyroX" "frequency" "standarddeviation" -0.982424585438596
"4009" 11 "laying" "BodyGyroX" "time" "mean" -0.0191743840136842
"4010" 11 "laying" "BodyGyroX" "time" "standarddeviation" -0.980836884561403
"4011" 11 "laying" "BodyGyroY" "frequency" "mean" -0.982640271929825
"4012" 11 "laying" "BodyGyroY" "frequency" "standarddeviation" -0.982660631754386
